"📢推播設定時間
",,📢推播成效每周二、五更新,🤖🏆開啟率最高前五名(推播數量>=5筆),📢扭蛋機排程表看後台,,,🤖推播開啟率中位數,,,📢其他注意,,,,,,,
新SLOT-12:05、直播抽獎-活動前3分鐘,,,通關地圖、CCU紅包、每日登入、直播抽獎、外贈送寶石,,,,0.109%,,,颱風天通常會加開活動,,,,,,,
,,,,,,,,,,,,,,,,,
日期,時間,標題(最多10個字),內容,節慶,活動分類,狀態,🤖點閱次數,🤖發送次數,開啟率,🤖開啟率中位數,,🤖項目,,🤖開啟率中位數,,🤖有效數量(有開啟率的),📢推播設定邏輯
2025/1/11,12:01:00,小妹來發免費金幣啦！,【登入】金幣就給你！,,每日登入,已發送,627,328014,0.191%,,,,,,,,
2025/1/11,20:00:00,限時發限量紅包啦！,點擊開啟包你發！元素風女神威力卡等多項好禮送乎你！,,CCU紅包,已發送,414,328049,0.126%,,,,,,,,
2025/1/12,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,,每日登入,已發送,506,328118,0.154%,,,,,,,,
2025/1/12,20:00:00,女神幸福紅包來啦！,點擊前往包你發！元素風女神威力卡等多項好禮送乎你！,,CCU紅包,已發送,375,328069,0.114%,,,,,,,,
2025/1/13,12:01:00,免費刮刮卡你刮了嗎？,動動手指，點擊領取你的金幣~,,每日登入,已發送,499,328132,0.152%,,,,,,,,
2025/1/13,19:05:00,升等就送你威力卡！,送金龍爆喜紅卡，真的金好康！,-,天天衝等,已發送,360,328160,0.110%,,,,,,,,
2025/1/14,12:01:00,免費金幣上哪領？,登入就刮金幣，VIP再加乘滿足你的心！,,每日登入,已發送,372,328231,0.113%,,,,,,,,
2025/1/15,12:01:00,免費金幣在哪兒？,【登入】金幣就給你！,,每日登入,已發送,522,328399,0.159%,,,,,,,,
2025/1/15,19:05:00,你升等就給威力卡！,爽拿金龍爆喜威力卡，還在等什麼！,-,天天衝等,已發送,351,328436,0.107%,,,,,,,,
2025/1/16,12:05:00,一次上線2款遊戲啦！,『金爆滿堂-金龍爆喜』三大特色彩金玩法，金價賺到爆滿堂啦！ 還有餐廳賓果(黃金版)獨創賓果特色，賠率爆增50%！即刻享受賓果萬倍快感！,,新遊戲,已發送,339,328524,0.103%,,,,,,,,
2025/1/16,19:05:00,小妹：抽獎活動開跑啦,賓士、寶馬、黃金、卡片、寶石等超多好禮等你拿！,-,抽獎券,已發送,342,328683,0.104%,,,,,,,,
2025/1/17,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,,每日登入,已發送,526,328118,0.160%,,,,,,,,
2025/1/17,19:05:00,集字讓你免抽換獎勵！,東京機+酒5天4夜、黃金、卡片、寶石大禮等你換！,-,集字兌換,已發送,321,329342,0.097%,,,,,,,,
2025/1/18,12:01:00,登入還送錢？,你沒看錯！登入就送金幣給你！,,每日登入,已發送,532,329660,0.161%,,,,,,,,
2025/1/18,19:05:00,超高賓果回饋你獨享！,累積押注！回饋獎勵一次讓你抱回家~,,賓果返水,已發送,354,329775,0.107%,,,,,,,,
2025/1/19,12:01:00,小妹來發免費金幣啦！,【登入】金幣就給你！,,每日登入,已發送,632,328014,0.193%,,,,,,,,
2025/1/19,19:05:00,黃金財神現身啦！,超狂萬倍大賞讓你爽爽發大財~,,活動海皇,已發送,404,330404,0.122%,,,,,,,,
2025/1/20,12:01:00,免費刮刮卡來啦！,【每天登入】免費金幣就給你！,,每日登入,已發送,445,330720,0.135%,,,,,,,,
2025/1/21,12:01:00,小妹來發免費金幣啦！,【登入】金幣就給你！,,每日登入,已發送,632,328014,0.193%,,,,,,,,
2025/1/21,19:01:00,是30%超高加碼！,刮卡快來一張試手氣，祝您賺滿金幣過好年！,-,刮刮卡加碼,已發送,429,331237,0.130%,,,,,,,,
2025/1/22,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,,每日登入,已發送,526,329145,0.160%,,,,,,,,
2025/1/23,12:01:00,登入還送錢？,你沒看錯！登入就送金幣給你！,,每日登入,已發送,532,329660,0.161%,,,,,,,,
2025/1/23,19:01:00,魚機贏分達標就送寶石！,最多百顆寶石！心動不如馬上行動！,,魚機外贈送寶石,已發送,269,331611,0.081%,,,,,,,,
2025/1/24,12:01:00,小妹來發免費金幣啦！,【登入】金幣就給你！,,每日登入,已發送,625,330199,0.189%,,,,,,,,
2025/1/24,19:01:00,刮卡加碼包你發！,客官來張試手氣，祝你賺滿金幣過好年！,-,刮刮卡加碼,已發送,,,#DIV/0!,,,,,,,,
2025/1/25,12:01:00,小妹來發免費金幣啦！,【登入】金幣就給你！,-,每日登入,已發送,546,331186,0.165%,,,,,,,,
2025/1/25,19:01:00,上榜爽拿紫卡啦！,前20名送金龍爆喜威力卡！,-,主打榜,已發送,,,#DIV/0!,,,,,,,,
2025/1/26,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,-,每日登入,已發送,481,331216,0.145%,,,,,,,,
2025/1/26,19:01:00,集字直接換機票！,東京機+酒5天4夜、黃金、卡片、寶石大禮等你換！,-,集字兌換,已發送,,,#DIV/0!,,,,,,,,
2025/1/27,12:01:00,登入還送錢？,你沒看錯！登入就送金幣給你！,-,每日登入,已發送,480,331516,0.145%,,,,,,,,
2025/1/27,19:01:00,是卡片年獸！,成功擊敗他拿卡包！,-,廳館打怪,已發送,,,#DIV/0!,,,,,,,,
2025/1/28,12:01:00,除夕小妹來發金幣啦！,除夕快樂~【登入】金幣就給你！,-,每日登入,已發送,,,#DIV/0!,,,,,,,,
2025/1/28,19:01:00,除夕紅包牆開跑！,除夕與黃金版紫卡團聚！贏分達標送紅包！,-,紅包牆,已發送,,,#DIV/0!,,,,,,,,
2025/1/29,12:01:00,初一來發免費金幣啦！,新年快樂！【登入】金幣就給你發大財！,過年,每日登入,已發送,511,333811,0.153%,,,,,,,,
2025/1/29,19:01:00,新年快樂~紅包牆來啦,迎初一！麻雀無雙黃金版紫卡等你拿！,過年,紅包牆,已發送,452,333969,0.135%,,,,,,,,
2025/1/30,12:01:00,初二免費金幣到囉！,蛇來運轉！動動手指，點擊領取你的獎勵~,過年,每日登入,已發送,518,334323,0.155%,,,,,,,,
2025/1/30,19:01:00,你贏分達標就送紅包！,贏初二！台灣黑熊黃金版紫卡，贏分達標輕鬆拿！,過年,紅包牆,已發送,441,334449,0.132%,,,,,,,,
2025/1/31,12:01:00,登入還送錢？,你沒看錯！初三登入就送金幣給你！免出門就有財神金哦~,-,每日登入,已發送,567,334697,0.169%,,,,,,,,
2025/1/31,19:01:00,紅包有悟空黃金版！,初三贏悟空黃金版紫卡！贏分達標速速拿！,過年,紅包牆,已發送,467,334856,0.139%,,,,,,,,
2025/2/1,12:01:00,小妹來發免費金幣啦！,【登入】金幣就給你！,-,每日登入,已發送,593,335104,0.177%,,,,,,,,
2025/2/1,19:01:00,限量紅包牆等你搶！,【初4啦！】贏分達標抽香蕉帝國黃金版紫卡！,過年,紅包牆,已發送,397,335197,0.118%,,,,,,,,
2025/2/2,12:01:00,登入還送錢？,你沒看錯！小妹送你初五開工錢錢！,-,每日登入,已發送,688,335482,0.205%,,,,,,,,
2025/2/2,19:01:00,玩膩刮刮卡了？,那就改玩【黃金賓果】發大財吧~,-,其他,已發送,409,335603,0.122%,,,,,,,,
2025/2/4,19:01:00,客官快看過來！,收集魚幣~稀有【道具】任君選！,-,魚機積分任務,已發送,356,336103,0.106%,,,,,,,,
2025/2/6,19:01:00,賓果超級大回饋！,累積押注！金幣返水帶回家~,-,賓果返水,已發送,392,336640,0.116%,,,,,,,,
2025/2/7,19:01:00,是拿紅紫卡的好機會！,快收集愛心來兌換你的獎勵！,-,強化兌換,已發送,374,336890,0.111%,,,,,,,,
2025/2/8,19:01:00,補班日辛苦了！,小妹邀您來玩包你發~放鬆一下吧！,-,其他,已發送,468,337062,0.139%,,,,,,,,
2025/2/9,19:01:00,！抽獎最後倒數！,賓士、寶馬還有超多好禮等你拿！再轉一下下就好！,-,抽獎券,已發送,399,337325,0.118%,,,,,,,,
2025/2/10,19:01:00,小妹送你免費藏寶圖！,銀卡以上登入就送你！趕快點擊領取！,-,通關地圖,已發送,650,337416,0.193%,,,,,,,,
2025/2/11,19:01:00,小妹送你免費藏寶圖！,銀卡以上登入就送你！趕快點擊領取！,-,通關地圖,已發送,691,337416,0.205%,,,,,,,,
2025/2/12,12:01:00,小妹送你免費藏寶圖！,銀卡以上登入就送你！趕快點擊領取！,-,通關地圖,已發送,572,337679,0.169%,,,,,,,,
2025/2/12,19:01:00,掉卡機率加倍中！,趕緊來轉一把老虎機~試試手氣吧！,-,掉寶加倍,已發送,353,337737,0.105%,,,,,,,,
2025/2/13,19:01:00,小妹送你免費藏寶圖！,銀卡以上登入就送你！趕快點擊領取！,-,通關地圖,已發送,548,337826,0.162%,,,,,,,,
2025/2/14,12:01:00,小妹送你免費藏寶圖！,銀卡以上登入就送你！趕快點擊領取！,-,通關地圖,已發送,474,337870,0.140%,,,,,,,,
2025/2/14,19:01:00,掉寶加倍來啦！,卡片碎片掉落加倍！不轉老虎機太可惜啦！,-,掉寶加倍,已發送,340,337930,0.101%,,,,,,,,
2025/2/15,12:01:00,小妹送你免費藏寶圖！,銀卡以上登入就送你！趕快點擊領取！,-,通關地圖,已發送,446,338033,0.132%,,,,,,,,
2025/2/15,17:55:00,6點直播抽雙B！,首次開放玩家參與現場直播！趕快來看看吧~,-,直播抽獎,已發送,423,338025,0.125%,,,,,,,,
2025/2/16,12:01:00,小妹送你免費藏寶圖！,銀卡以上登入就送你！趕快點擊領取！,-,通關地圖,已發送,533,338159,0.158%,,,,,,,,
2025/2/16,19:01:00,卡片獲得速度再提升！,限時掉寶加倍，千萬別錯過！,-,掉寶加倍,已發送,398,338194,0.118%,,,,,,,,
2025/2/18,19:01:00,升等爽拿特色威力卡！,開運不倒翁特色威力卡~真的有夠讚！,-,天天衝等,已發送,378,338410,0.112%,,,,,,,,
2025/2/19,19:01:00,超高牌桌回饋你獨享！,押注多，獎勵多！一次抱回家，爽翻天~,-,牌桌返水,已發送,297,338444,0.088%,,,,,,,,
2025/2/20,12:05:00,經典老虎機上線啦！,『開運不倒翁』經典一線老虎機！連線贏分×副轉輪給你豪華額外倍數！超強開運讓你一起發發發！,-,新遊戲,已發送,338,338556,0.100%,,,,,,,,
2025/2/20,18:05:00,有玩家開出極威卡啦！！,恭喜中獎玩家~短時競賽真的超猛！不用幾分鐘大獎就到手！得獎名單快到官網看看~,,短時競賽,已發送,499,338555,0.148%,,,,,,,,
2025/2/20,19:01:00,小妹送你免費金幣娃！,動動手指，點擊領取你的獎勵~,-,定時獎勵,已發送,,,,,,,,,,,
2025/2/21,19:01:00,小妹來送應援紅包啦！,點擊開啟包你發！棒球巨星威力卡等多項好禮送乎你！,-,CCU紅包,已發送,478,338778,0.141%,,,,,,,,
2025/2/21,12:01:00,小妹送你免費金幣娃！,動動手指，點擊領取你的獎勵~,-,定時獎勵,已發送,,,,,,,,,,,
2025/2/22,19:01:00,應援紅包來啦！,打開包你發！棒球巨星威力卡等多項好禮送乎你！,-,CCU紅包,已發送,429,338912,0.127%,,,,,,,,
2025/2/22,12:01:00,小妹送你免費金幣娃！,動動手指，點擊領取你的獎勵~,-,定時獎勵,已發送,518,338540,0.153%,,,,,,,,
2025/2/23,12:01:00,小妹送你免費金幣娃！,動動手指，點擊領取你的獎勵~,-,定時獎勵,已發送,503,338731,0.149%,,,,,,,,
2025/2/23,19:01:00,應援中華隊送紅包啦！,點擊開啟包你發！棒球巨星威力卡等多項好禮送乎你！,-,CCU紅包,已發送,,,,,,,,,,,
2025/2/24,19:01:00,應援中華隊發紅包啦！,點擊開啟包你發！棒球巨星威力卡等多項好禮送乎你！,-,CCU紅包,已發送,481,339092,0.142%,,,,,,,,
2025/2/25,12:01:00,小妹送你免費金幣娃！,動動手指，點擊領取你的獎勵~,-,定時獎勵,已發送,491,338862,0.145%,,,,,,,,
2025/2/25,19:01:00,應援中華隊送紅包啦！,點擊開啟包你發！棒球巨星威力卡等多項好禮送乎你！,-,CCU紅包,已發送,510,338966,0.150%,,,,,,,,
2025/2/26,12:01:00,小妹送你免費金幣娃！,動動手指，點擊領取你的獎勵~,-,定時獎勵,已發送,492,338923,0.145%,,,,,,,,
2025/2/26,19:01:00,想拿黑卡嗎？,超猛短時競賽！不用幾分鐘大獎就到手！快到官網看還有誰拿黑卡？,,短時競賽,已發送,,,,,,,,,,,
2025/2/27,12:01:00,小妹送你免費金幣！,慶賀中華隊晉級，遊玩包你發每天都有免費金幣！,,每日登入,已發送,,,,,,,,,,,
2025/2/27,19:01:00,限量紅包牆等你搶！,贏分達標！包包有禮！【黃金謎城】紫卡輕鬆拿~,,紅包牆,已發送,,,,,,,,,,,
2025/2/28,12:01:00,小妹送你免費金幣！,【每天登入】金幣就給你！,,每日登入,已發送,,,,,,,,,,,
2025/2/28,19:01:00,榜單加把勁催下去！,不倒翁特色威力卡等你拿！,-,主打榜,已發送,,,,,,,,,,,
2025/3/1,12:01:00,小妹來發免費金幣！,你沒看錯！打開包你發每天都有免費金幣！,,每日登入,已發送,418,339328,0.123%,,,,,,,,
2025/3/1,19:01:00,贏分達標抽紅包！,限量好禮！【西部警長】紫卡輕鬆拿~還有公會紅包榜！快來看看吧~,,紅包牆,已發送,358,339311,0.106%,,,,,,,,
2025/3/2,12:01:00,小妹送你免費金幣！,【每天登入】都能拿金幣！,,每日登入,已發送,463,339392,0.136%,,,,,,,,
2025/3/2,19:01:00,連贏獎金拿不停！,牌友們！連贏最高拿千萬金幣！千萬別錯過~,,連贏賞,已發送,343,339419,0.101%,,,,,,,,
2025/3/4,19:01:00,榜單加把勁催下去！,台灣黑熊金鑽版威力卡等你拿！,-,主打榜,已發送,373,339599,0.110%,,,,,,,,
2025/3/5,19:01:00,要拿紫卡趁現在！,解寶箱！變臉&台灣黑熊金鑽版卡片拿起來！,,循環寶箱,已發送,441,339708,0.130%,,,,,,,,
2025/3/6,20:01:00,免費紅包來啦！,點擊開啟包你發！亞瑟王(黃金版)威力卡、寶石、金幣好禮拿不完！,,CCU紅包,已發送,535,339719,0.157%,,,,,,,,
2025/3/7,20:01:00,小妹來發紅包啦！,點擊開啟包你發！拿破崙(黃金版)威力卡、寶石、金幣好禮拿不完！,,CCU紅包,已發送,473,339698,0.139%,,,,,,,,
2025/3/8,20:01:00,免費紅包來啦！,點擊開啟包你發！香蕉帝國(黃金版)威力卡、寶石、金幣好禮拿不完！,,CCU紅包,已發送,502,339713,0.148%,,,,,,,,
2025/3/9,20:01:00,小妹來發紅包啦！,點擊開啟包你發！麻雀無雙(黃金版)威力卡、寶石、金幣好禮拿不完！,,CCU紅包,已發送,519,339740,0.153%,,,,,,,,
2025/3/12,19:01:00,想拿新魚機卡趁現在！,押碼量達標就送你！最多有霹靂游俠高手廳10星卡包！,-,天天捕魚,已發送,350,339926,0.103%,,,,,,,,
2025/3/13,12:05:00,全新魚機！霹靂游俠開放啦！,萬眾矚目！【霹靂正宗授權】！快與素還真、葉小釵等群雄一起闖蕩魚機吧！,-,新遊戲,已發送,345,340034,0.101%,,,,,,,,
2025/3/13,19:01:00,抽特斯拉載你一路發！,包你發生日感謝大回饋！黃金、卡片、寶石等超多好禮等你拿！,-,抽獎券,已發送,406,340034,0.119%,,,,,,,,
2025/3/14,12:01:00,小妹來發免費金幣啦！,天天遊玩包你發！免費金幣刮回家！,-,每日登入,已發送,364,340124,0.107%,,,,,,,,
2025/3/14,19:01:00,千萬金幣等你拿！,歡迎各位捕魚高手闖蕩【霹靂游俠】！,-,魚王積分榜,已發送,307,340116,0.090%,,,,,,,,
2025/3/15,12:01:00,小妹來發免費金幣啦！,天天打開包你發！免費金幣刮回家！,-,每日登入,已發送,404,340200,0.119%,,,,,,,,
2025/3/15,19:01:00,撈出紫卡金促咪！,快到包你發夜市撈金魚試試手氣吧！,-,複數機會獎池,已發送,323,340205,0.095%,,,,,,,,
2025/3/16,12:01:00,小妹來發免費金幣啦！,天天遊玩包你發！免費金幣刮回家！,-,每日登入,已發送,364,340124,0.107%,,,,,,,,
2025/3/16,19:01:00,刮卡最高加碼30%！,客官來張試手氣，祝你賺滿金幣發發發！,-,刮卡加碼,已發送,308,340252,0.091%,,,,,,,,
2025/3/18,19:01:00,彩金是可以拉了又拉的嗎？！,霹靂游俠彩金超會開！客官趕緊來玩一把～包你發！,-,其他,已發送,,,#DIV/0!,,,,,,,,
2025/3/19,12:01:00,小妹來發免費金幣啦！,天天遊玩包你發！免費金幣刮回家！,-,每日登入,已發送,375,340228,0.110%,,,,,,,,
2025/3/19,19:01:00,最後倒數拿卡機會！,升等就送你金喜麻將威力卡！,-,天天衝等,已發送,,,#DIV/0!,,,,,,,,
2025/3/20,12:05:00,最新老虎機上線啦！,『金喜麻將』獨家首創，黃金麻將變百搭！百搭分裂相消搭上贏分乘倍！讓你爽快COMBO發財無上限！,-,新遊戲,已發送,,,#DIV/0!,,,,,,,,
2025/3/20,19:01:00,做任務爽拿隔日券！,達指定階數，百萬金幣無限拿，拿券讓你發發發！,-,隔日券,已發送,,,#DIV/0!,,,,,,,,
2025/3/21,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,-,每日登入,已發送,409,340852,0.120%,,,,,,,,
2025/3/21,19:01:00,儲值達標送好康！,是金喜麻將的卡唷！金幣卡片抽起來！,-,儲值抽卡,已發送,326,340816,0.096%,,,,,,,,
2025/3/22,12:01:00,登入還送錢？,你沒看錯！登入就送金幣給你！,-,每日登入,已發送,453,340876,0.133%,,,,,,,,
2025/3/22,19:01:00,魚機外贈送寶石！,達指定門檻最多百顆寶石！心動不如馬上行動！,-,魚機外贈送寶石,已發送,297,340947,0.087%,,,,,,,,
2025/3/23,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,-,每日登入,已發送,430,341055,0.126%,,,,,,,,
2025/3/23,19:01:00,贏榜！紫卡都是你的！,金喜麻將主打榜~快來挑戰拿卡吧！,-,遊戲主打榜,已發送,330,341113,0.097%,,,,,,,,
2025/3/27,12:01:00,小妹來送發財紅包啦！,點擊開啟包你發！麻雀無雙黃金版威力卡等多項好禮送乎你！,-,CCU紅包,已發送,481,341758,0.141%,,,,,,,,
2025/3/27,19:01:00,集字讓你換好禮！,快來收集換大獎！,-,集字兌換,已發送,328,341823,0.096%,,,,,,,,
2025/3/28,12:01:00,小妹來送發財紅包啦！,點擊開啟包你發！變臉金鑽版威力卡等多項好禮送乎你！,-,CCU紅包,已發送,409,341941,0.120%,,,,,,,,
2025/3/28,19:01:00,好魚友看過來！,釣竿卡包、電磁砲、鑽頭砲等超多魚機道具等你換！,-,魚機積分任務,已發送,282,341980,0.082%,,,,,,,,
2025/3/29,12:01:00,小妹來送發財紅包啦！,點擊開啟包你發！悟空黃金版威力卡等多項好禮送乎你！,-,CCU紅包,已發送,453,342062,0.132%,,,,,,,,
2025/3/29,19:01:00,連贏最高拿千萬金幣！,客官們千萬別錯過，你的美女荷官在等你~,-,連贏賞,已發送,277,342113,0.081%,,,,,,,,
2025/3/30,12:01:00,小妹來送發財紅包啦！,點擊開啟包你發！台灣黑熊黃金版威力卡等多項好禮送乎你！,-,CCU紅包,已發送,400,342268,0.117%,,,,,,,,
2025/3/30,19:01:00,集字讓你免抽換獎勵！,豪華家電大禮包，免抽直接換回家！,-,集字兌換,已發送,306,342337,0.089%,,,,,,,,
2025/4/1,19:01:00,刮卡最高加碼30%！,客官來張試手氣，賺滿金幣包你發！,,刮刮卡加碼,已發送,348,342528,0.102%,,,,,,,,
2025/4/2,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,,每日登入,已發送,432,342410,0.126%,,,,,,,,
2025/4/2,19:01:00,限量儲值優惠來啦！,快來拿黃金謎城、金喜麻將卡！,,儲值抽卡,已發送,285,342446,0.083%,,,,,,,,
2025/4/3,12:01:00,登入還送錢？,動動手指，點擊領取你的獎勵~,,每日登入,已發送,424,342569,0.124%,,,,,,,,
2025/4/3,19:01:00,快來入手你的魚機卡包！,押注滿額就送你！天天都拿卡包！,,天天捕魚,已發送,292,342566,0.085%,,,,,,,,
2025/4/4,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,,每日登入,已發送,426,342604,0.124%,,,,,,,,
2025/4/4,19:01:00,你贏分達標就送紅包！,限量好禮！還能抽【阿波羅】威力卡喔！,,紅包牆,已發送,339,342584,0.099%,,,,,,,,
2025/4/5,12:01:00,小妹來發免費金幣啦！,【每天登入】金幣就給你！,,每日登入,已發送,356,342644,0.104%,,,,,,,,
2025/4/5,19:01:00,超限量紅包牆開搶！,贏分達標抽紅包！還有【黑帝斯】威力卡喔！,,紅包牆,已發送,312,342704,0.091%,,,,,,,,
2025/4/6,12:01:00,登入還送錢？,動動手指，點擊領取你的獎勵~,,每日登入,已發送,447,342831,0.130%,,,,,,,,
2025/4/6,19:01:00,限量紅包牆開跑！,贏分達標抽紅包！還有【海克力士】威力卡喔！,,紅包牆,已發送,321,342844,0.094%,,,,,,,,
2025/4/8,19:01:00,做任務拿金喜麻將卡！,任務玩起來！卡片金幣通通帶回家！,,闖關任務,已發送,,,#DIV/0!,,,,,,,,
2025/4/9,18:55:00,7點直播抽特斯拉！,除了看抽獎~還有小遊戲拿獎勵！千萬不要錯過喔～,,直播抽獎,已發送,369,343114,0.108%,,,,,,,,
2025/4/10,19:01:00,千萬金幣等你拿！,歡迎各位捕魚高手挑戰！,,魚王積分榜,已發送,247,343224,0.072%,,,,,,,,
2025/4/11,19:01:00,做任務拿金喜麻將卡！,任務玩起來！卡片金幣通通帶回家！,,闖關任務,已發送,314,342975,0.092%,,,,,,,,
2025/4/12,19:01:00,紅包你想拿哪個？,紅包裡超強龍舟紫卡等你拿！趕緊衝刺贏分抽紅包！,,紅包牆,已發送,422,343476,0.123%,,,,,,,,
2025/4/13,19:01:00,七點紅包牆準時開搶！,特洛伊紫卡~一定要抽到手！,,紅包牆,已發送,395,343619,0.115%,,,,,,,,
2025/4/15,19:01:00,升等爽拿威力卡！,是星際奪寶紅卡，真的金好康！,,天天衝等,已發送,286,343814,0.083%,,,,,,,,
2025/4/16,19:01:00,最後一天升等衝刺！,是星際奪寶紅卡，真的五告讚！,,天天衝等,已發送,325,343954,0.094%,,,,,,,,
2025/4/17,12:05:00,星際奪寶上線啦！,『星際奪寶』銀河戰艦全線啟動！奪寶戰收集特殊標誌，加分、乘倍超會開！快與你的戰隊衝破星際封鎖線，橫掃彩金寶庫！,,新遊戲,已發送,310,344001,0.090%,,,,,,,,
2025/4/17,19:01:00,贏榜！紫卡都是你的！,星際奪寶主打榜~快來挑戰拿卡吧！,-,主打榜,已發送,296,344105,0.086%,,,,,,,,
2025/4/18,12:01:00,小妹來發免費金幣啦！,【每天登入】都有免費禮物哦！還有機會開大獎~,,每日登入,已發送,369,344238,0.107%,,,,,,,,
2025/4/18,19:01:00,儲值優惠大補給！,超值購儲值~星際紫卡、金幣全都要！,,儲值抽卡,已發送,294,344286,0.085%,,,,,,,,
2025/4/19,12:01:00,小妹來發免費金幣啦！,【登入】金幣就給你！,,每日登入,已發送,501,344378,0.145%,,,,,,,,
2025/4/19,19:01:00,贏榜！紫卡都是你的！,星際奪寶主打榜~快來挑戰拿卡吧！,-,主打榜,已發送,307,344385,0.089%,,,,,,,,
2025/4/20,19:01:00,小妹來送免費金幣啦！,【每天登入】都能拿金幣！,,每日登入,已發送,432,344606,0.125%,,,,,,,,
2025/4/21,19:01:00,小妹來發免費金幣啦！,【每天登入】都有免費禮物哦！還有機會開大獎~,,每日登入,已發送,352,344701,0.102%,,,,,,,,
2025/4/21,22:00:00,限時外贈送寶石來啦！,MEGA就送！寶石送你轉扭蛋！,,外贈送寶石,已發送,441,344720,0.128%,,,,,,,,
2025/4/22,12:01:00,每日免費金幣拿了嗎？,【每天登入】還有機會開大獎喔~,,每日登入,已發送,353,344841,0.102%,,,,,,,,
2025/4/22,22:00:00,最多一次拿到千顆寶石？,只要MEGA WIN就行了哦！,,外贈送寶石,已發送,463,344908,0.134%,,,,,,,,
2025/4/23,12:01:00,小妹來發免費金幣啦！,【每天登入】都有免費禮物哦！還有機會開大獎~,,每日登入,已發送,320,344966,0.093%,,,,,,,,
2025/4/23,22:00:00,外贈寶石衝起來！,MEGA WIN上千顆寶石瞬間到手！,,外贈送寶石,已發送,373,344995,0.108%,,,,,,,,
2025/4/24,12:01:00,免費金幣開箱了嗎？,【每天登入】都有免費禮物哦！還有機會開大獎~,,每日登入,已發送,350,345032,0.101%,,,,,,,,
2025/4/24,19:01:00,做任務爽拿隔日券！,達指定階數，百萬金幣無限拿，拿券讓你發發發！,,隔日券,已發送,312,345077,0.090%,,,,,,,,
2025/4/25,12:01:00,免費金幣在哪兒？,【登入】金幣就給你！包你發祝你發發發！,,每日登入,已發送,342,345184,0.099%,,,,,,,,
2025/4/25,19:01:00,天天捕魚拿卡包！,累積押碼！最高10星卡包等你拿！,,天天捕魚,已發送,259,345212,0.075%,,,,,,,,
2025/4/26,12:01:00,免費金幣上哪領？,登入就開禮物，還有機會拿大獎！,,每日登入,已發送,334,345320,0.097%,,,,,,,,
2025/4/26,19:01:00,挑戰無限隔日券！,最高百萬金幣真的超好康！,,隔日券,已發送,280,345329,0.081%,,,,,,,,
2025/4/27,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,,每日登入,已發送,400,345395,0.116%,,,,,,,,
2025/4/27,19:01:00,刮刮卡加碼啦！,最高30%！快來一張試手氣！,,刮卡加碼,已發送,329,345420,0.095%,,,,,,,,
2025/4/30,19:01:00,百萬隔日券等你挑戰！,達指定階數，百萬金幣無限拿，有券包你發！,,隔日券,已發送,292,345544,0.085%,,,,,,,,
2025/4/30,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,,每日登入,已發送,210,345527,0.061%,,,,,,,,
2025/5/1,12:01:00,小妹送你免費金幣！,辛苦各位了！勞動節金幣助您發！,,每日登入,已發送,597,345567,0.173%,,,,,,,,
2025/5/1,19:01:00,辛苦了！小妹送你免費壽桃！,勞動節快樂~銀卡以上登入拿壽桃！趕快點擊領取！,,通關地圖,已發送,498,345547,0.144%,,,,,,,,
2025/5/2,12:01:00,免費金幣開箱了嗎？,【每天登入】都有免費禮物哦！還有機會開大獎~,,每日登入,已發送,284,345675,0.082%,,,,,,,,
2025/5/2,19:01:00,免費壽桃拿起來！,銀卡以上登入就送你！趕快點擊領取！,,通關地圖,已發送,426,345669,0.123%,,,,,,,,
2025/5/3,12:01:00,小妹送你免費壽桃！,銀卡以上登入就送你！趕快點擊領取！,,通關地圖,已發送,414,345707,0.120%,,,,,,,,
2025/5/3,19:01:00,賓果超大回饋！,累積押注！金幣返水帶回家~,,賓果返水,已發送,293,345746,0.085%,,,,,,,,
2025/5/4,12:01:00,免費金幣上哪領？,每天登入就開禮物，還有機會拿大獎！,,每日登入,已發送,307,345785,0.089%,,,,,,,,
2025/5/4,19:01:00,小妹送你免費壽桃！,銀卡以上登入就送你！趕快點擊領取！,,通關地圖,已發送,505,345788,0.146%,,,,,,,,
2025/5/6,19:01:00,小妹送你免費壽桃！,銀卡以上登入就送你！趕快點擊領取！,,通關地圖,已發送,507,346023,0.147%,,,,,,,,
2025/5/7,19:01:00,是拿紅紫卡的好機會！,快收集愛心來兌換你的獎勵！,,強化兌換,已發送,342,346208,0.099%,,,,,,,,
2025/5/9,20:00:00,小妹來發紅包啦！,點擊開啟包你發！水元素女神威力卡、寶石、金幣好禮拿不完！,,CCU紅包,已發送,440,346371,0.127%,,,,,,,,
2025/5/10,20:00:00,免費紅包來啦！,點擊開啟包你發！地元素女神威力卡、寶石、金幣好禮拿不完！,,CCU紅包,已發送,417,346479,0.120%,,,,,,,,
